timestep simtime Ttrans Trot
261840 2.6183999999999999743e-10 2330.7591457088901734 2024.8126039566895997
261850 2.6185000000000003152e-10 2330.7845475637200252 2024.8203940183454961
261860 2.6186000000000001391e-10 2331.1277685408899742 2024.5141834797009324
261870 2.6186999999999999629e-10 2331.0519378226799745 2024.563058257948569
261880 2.6188000000000003038e-10 2330.8731819010099571 2024.5751479183411448
261890 2.6189000000000001277e-10 2331.0741545994501394 2024.3987388492623722
261900 2.6189999999999999516e-10 2331.1735834058899854 2024.3865143736579739
261910 2.6191000000000002924e-10 2330.7953017763397838 2024.5442894675068146
261920 2.6192000000000001163e-10 2331.2601073266300773 2024.3707659641222563
261930 2.6193000000000004572e-10 2330.8720577778899496 2024.5818902291025552
261940 2.6194000000000002811e-10 2331.1137268614997993 2024.4833717081853592
261950 2.6195000000000001049e-10 2330.9153826368001319 2024.6089462834936512
261960 2.6196000000000004458e-10 2331.2303778156601766 2024.3671610230094302
261970 2.6197000000000002697e-10 2331.1353107257600641 2024.3833640646782897
261980 2.6198000000000000936e-10 2331.2268401165902105 2024.2220034018657771
261990 2.6199000000000004344e-10 2331.3477513287898546 2024.2066097432300467
262000 2.6200000000000002583e-10 2331.3770607992901205 2024.2156027283140247
262010 2.6201000000000000822e-10 2331.0159431950601174 2024.2198687851589511
262020 2.620200000000000423e-10 2330.9915158630001315 2024.5843087734549499
262030 2.6203000000000002469e-10 2331.2529613134997817 2024.4194902200392789
262040 2.6204000000000000708e-10 2331.1338138314299613 2024.5116318715859052
262050 2.6205000000000004117e-10 2331.0094322643299165 2024.4935036811775717
262060 2.6206000000000002356e-10 2331.2019853478500409 2024.2748939238290404
262070 2.6207000000000000594e-10 2331.2628175778800141 2024.2634858275669103
262080 2.6208000000000004003e-10 2331.3153326369001661 2024.3417576771937547
262090 2.6209000000000002242e-10 2331.3453542166498664 2024.2440412296043633
262100 2.6210000000000000481e-10 2331.3410464497901557 2024.1532182838934659
262110 2.6211000000000003889e-10 2331.4456161564598915 2024.1566261909747482
262120 2.6212000000000002128e-10 2331.2360959829597959 2024.1694520191090305
262130 2.6213000000000000367e-10 2330.9907678241502254 2024.6249572133690435
262140 2.6214000000000003775e-10 2331.2011970351400123 2024.4644162306237831
262150 2.6215000000000002014e-10 2331.1733175793001465 2024.6014372191100392
262160 2.6216000000000000253e-10 2331.1168887390199416 2024.3423815521230154
262170 2.6217000000000003662e-10 2331.1803542157599622 2023.9149940911559042
262180 2.62180000000000019e-10 2331.5145354591600153 2023.9373465896314883
262190 2.6219000000000000139e-10 2331.5290006534401073 2024.1235700328900293
262200 2.6220000000000003548e-10 2331.5267109578499003 2024.1183909613746437
262210 2.6221000000000001787e-10 2331.364470266420085 2023.9679470879243581
262220 2.6222000000000000026e-10 2331.4570726902597926 2024.0610098811337139
262230 2.6223000000000003434e-10 2331.6190878316001545 2023.9604521167541407
262240 2.6224000000000001673e-10 2331.620955204549773 2023.8606655763087474
262250 2.6224999999999999912e-10 2331.7718944597199879 2023.8826899803614197
262260 2.622600000000000332e-10 2331.6832148357898404 2023.8386958618743847
262270 2.6227000000000001559e-10 2331.5596734690097946 2023.789666662275522
262280 2.6227999999999999798e-10 2331.6579304184401735 2023.7942012845664976
262290 2.6229000000000003207e-10 2331.6879082192799615 2023.7759930724546393
262300 2.6230000000000001445e-10 2331.5220142943298924 2023.7606665385783344
262310 2.6230999999999999684e-10 2331.5002127190900865 2023.9420823020029729
262320 2.6232000000000003093e-10 2331.4282397868901171 2024.106879224780414
262330 2.6233000000000001332e-10 2331.5951694272498571 2024.0950188903048002
262340 2.623399999999999957e-10 2331.5753599628401389 2024.0597401984368844
262350 2.6235000000000002979e-10 2331.4616559015598796 2024.0120803299305408
262360 2.6236000000000001218e-10 2331.468622423170018 2024.006892510180478
262370 2.6236999999999999457e-10 2331.1945224189998953 2023.8376832214491969
262380 2.6238000000000002865e-10 2331.7829922087998966 2023.7614761695870129
262390 2.6239000000000001104e-10 2331.6958560285002022 2023.8712911252432605
262400 2.6240000000000004513e-10 2331.5883969504297966 2024.0863885549831593
262410 2.6241000000000002752e-10 2331.241834592990017 2024.1100462743133903
262420 2.624200000000000099e-10 2331.2252242458198452 2024.0814938844544031
262430 2.6243000000000004399e-10 2331.1948979527401207 2024.2476101550744261
262440 2.6244000000000002638e-10 2331.285275145579817 2024.4359501347216792
262450 2.6245000000000000877e-10 2331.312758382120137 2024.2632370617338893
262460 2.6246000000000004285e-10 2331.1974718227797894 2024.3710398456296389
262470 2.6247000000000002524e-10 2331.1971935398200912 2024.5159195944495423
262480 2.6248000000000000763e-10 2331.1249320601400541 2024.5563308843220511
262490 2.6249000000000004172e-10 2331.2023152538799877 2024.5364763349996338
262500 2.625000000000000241e-10 2331.1786341257297863 2024.5277402139320202
262510 2.6251000000000000649e-10 2330.9657030310600021 2024.4543692925215055
262520 2.6252000000000004058e-10 2330.9077495974602243 2024.6995650190081051
262530 2.6253000000000002297e-10 2330.8276428272602061 2024.6678500726995935
262540 2.6254000000000000535e-10 2331.0430131655798505 2024.7534459124251498
262550 2.6255000000000003944e-10 2330.8120937429498554 2024.8729565112712407
262560 2.6256000000000002183e-10 2330.5862813127801019 2025.238822856269735
262570 2.6257000000000000422e-10 2330.6778044370698808 2025.3027940083763951
262580 2.625800000000000383e-10 2330.708916341729946 2025.4133898115351258
262590 2.6259000000000002069e-10 2330.4418545416501729 2025.2913513325486292
262600 2.6260000000000000308e-10 2330.4801405628500106 2025.3613163545126099
262610 2.6261000000000003717e-10 2330.4231809499401606 2025.5055608650120575
262620 2.6262000000000001955e-10 2330.4129346863101091 2025.3211645450805918
262630 2.6263000000000000194e-10 2330.5671241692698459 2025.3532871044385502
262640 2.6264000000000003603e-10 2330.6338706228598312 2025.3870969189035804
262650 2.6265000000000001842e-10 2330.6186113593598748 2025.4031434880298548
262660 2.626600000000000008e-10 2330.5952653671802182 2025.2849779614589352
262670 2.6267000000000003489e-10 2330.4292589603401211 2025.3247823964888994
262680 2.6268000000000001728e-10 2330.7074340116500935 2025.2490185187082261
262690 2.6268999999999999967e-10 2330.6776928929898531 2025.103094408508241
262700 2.6270000000000003375e-10 2330.6718129661499006 2025.2673840022234799
262710 2.6271000000000001614e-10 2330.6411723438700392 2025.2894362932011063
262720 2.6271999999999999853e-10 2330.6659096681601113 2025.1189975580878126
262730 2.6273000000000003262e-10 2330.4466052635298183 2025.3801472974880653
262740 2.62740000000000015e-10 2330.6153982672299207 2025.3232055242997376
262750 2.6274999999999999739e-10 2330.5274567984802161 2025.3286996182932853
262760 2.6276000000000003148e-10 2330.6085601087302166 2025.3700875470331084
262770 2.6277000000000001387e-10 2330.5542023014299957 2025.4317017152693552
262780 2.6277999999999999625e-10 2330.1367851993600198 2025.2745933133555809
262790 2.6279000000000003034e-10 2329.8565650863902192 2025.9310014137449798
262800 2.6280000000000001273e-10 2330.1657004014600716 2025.7211001552632297
262810 2.6280999999999999512e-10 2330.190054598469942 2025.8386985814925083
262820 2.628200000000000292e-10 2330.1960186794899528 2025.8796642789636735
262830 2.6283000000000001159e-10 2329.5048517050499868 2026.3908933527980025
262840 2.6284000000000004568e-10 2329.9755400666899732 2026.3909708493329163
262850 2.6285000000000002806e-10 2329.8913315629001772 2026.1652262436750789
262860 2.6286000000000001045e-10 2329.9154329728999073 2026.4262403330460529
262870 2.6287000000000004454e-10 2329.662102844490164 2026.5988446628000474
262880 2.6288000000000002693e-10 2329.4424056959301197 2026.8368491956164235
262890 2.6289000000000000932e-10 2329.4408738519100552 2026.9572905139787053
262900 2.629000000000000434e-10 2329.6408508787399114 2026.7249162381024234
262910 2.6291000000000002579e-10 2329.7216063633600243 2026.4325931118305562
262920 2.6292000000000000818e-10 2329.8694977951699912 2026.4460608907434107
262930 2.6293000000000004226e-10 2329.5684124820600118 2026.7082209592558684
262940 2.6294000000000002465e-10 2329.7977222801000607 2026.5335391000130585
262950 2.6295000000000000704e-10 2329.6497701202501958 2026.5568560055892249
262960 2.6296000000000004113e-10 2329.7228536217598958 2026.3903091202500946
262970 2.6297000000000002351e-10 2329.8604104455098422 2026.5518981307739068
262980 2.629800000000000059e-10 2329.4972240260599392 2026.7092768059476384
262990 2.6299000000000003999e-10 2329.4729945767899153 2026.5018200006588813
263000 2.6300000000000002238e-10 2329.915839381009846 2026.5757124159556497
263010 2.6301000000000000476e-10 2329.8280430798399721 2026.4854769268069958
263020 2.6302000000000003885e-10 2329.5719899365699348 2026.6013425958526568
263030 2.6303000000000002124e-10 2329.7923183453599449 2026.4364497934636802
263040 2.6304000000000000363e-10 2329.9087737810100407 2026.4278371244020036
263050 2.6305000000000003771e-10 2330.0585927325801094 2026.3745927644740732
263060 2.630600000000000201e-10 2329.7920178326698988 2026.1558202271924074
263070 2.6307000000000000249e-10 2329.8841708547702183 2026.3615669318999153
263080 2.6308000000000003658e-10 2329.8289187154800857 2026.32919854219017
263090 2.6309000000000001896e-10 2329.7357904760501697 2026.3148799710381809
263100 2.6310000000000000135e-10 2329.7001958092901077 2026.762002252114371
263110 2.6311000000000003544e-10 2329.4112059993199182 2026.6845410113983235
263120 2.6312000000000001783e-10 2329.4662472506201993 2027.029634439692245
263130 2.6313000000000000021e-10 2329.3899457874699692 2027.1344544100470557
263140 2.631400000000000343e-10 2329.366616625180086 2027.1656592482390806
263150 2.6315000000000001669e-10 2329.247335873009888 2027.2786693711771022
263160 2.6315999999999999908e-10 2329.3397641754800134 2027.2654568279233445
263170 2.6317000000000003316e-10 2329.4734342832798575 2027.1242481420872537
263180 2.6318000000000001555e-10 2329.4780589188299018 2027.2033514174952415
263190 2.6318999999999999794e-10 2329.3193997102198409 2027.2736484838842443
263200 2.6320000000000003203e-10 2329.207268453999859 2027.1998012746937547
263210 2.6321000000000001441e-10 2329.1593184529801874 2027.3289882676956495
263220 2.632199999999999968e-10 2329.3120355800601828 2027.0942620659122895
263230 2.6323000000000003089e-10 2329.4471439364301659 2026.9980281500027104
263240 2.6324000000000001328e-10 2329.5975409959801254 2027.0253733915415069
263250 2.6324999999999999566e-10 2329.6018923305400676 2026.900659800892754
263260 2.6326000000000002975e-10 2329.617831302599825 2026.9485123418569401
263270 2.6327000000000001214e-10 2329.4552951290002056 2026.7262625545120045
263280 2.6328000000000004623e-10 2329.572844661200179 2026.9436946378432367
263290 2.6329000000000002861e-10 2329.5423131280599591 2026.8506610585741328
263300 2.63300000000000011e-10 2329.6873131826200733 2026.9066652590113335
263310 2.6331000000000004509e-10 2329.457805285179802 2026.8310123446194666
263320 2.6332000000000002748e-10 2329.6702898599701257 2026.8278249265038085
263330 2.6333000000000000986e-10 2329.5543088726899441 2026.9892746533216723
263340 2.6334000000000004395e-10 2329.6763465387598444 2026.7315324123812843
263350 2.6335000000000002634e-10 2329.1298632147600074 2026.4927586509249977
263360 2.6336000000000000873e-10 2329.9920762882898089 2026.4633670256005189
263370 2.6337000000000004281e-10 2329.7779132972200387 2026.5710087426366499
263380 2.633800000000000252e-10 2329.6725333355097973 2026.6289387275398894
263390 2.6339000000000000759e-10 2329.5367444936300672 2026.5060516526230003
263400 2.6340000000000004168e-10 2329.8175952412998413 2026.3924429595363108
263410 2.6341000000000002406e-10 2329.7261732939100511 2026.7081042692623214
263420 2.6342000000000000645e-10 2329.7735158016198511 2026.6922976752910017
263430 2.6343000000000004054e-10 2329.7827549000498948 2026.6236751059243488
263440 2.6344000000000002293e-10 2329.747052440960033 2026.587640896620087
263450 2.6345000000000000531e-10 2329.7534323243799008 2026.3005085340080313
263460 2.634600000000000394e-10 2330.0664407609701811 2026.169608055484332
263470 2.6347000000000002179e-10 2330.0888824747999024 2026.1634303425032613
263480 2.6348000000000000418e-10 2330.0148383779501273 2026.2180310720177658
263490 2.6349000000000003826e-10 2329.7098275591802121 2026.2906044579976879
263500 2.6350000000000002065e-10 2329.9470946186797846 2026.1584994355048366
263510 2.6351000000000000304e-10 2329.9589107425199472 2026.2580369612805953
263520 2.6352000000000003713e-10 2329.7523709943097856 2026.0539697692811387
263530 2.6353000000000001951e-10 2329.7925046021800881 2026.1606708983927092
263540 2.635400000000000019e-10 2330.0583740008300992 2026.2714731176595251
263550 2.6355000000000003599e-10 2329.8947393895600726 2026.4618403219503762
263560 2.6356000000000001838e-10 2329.8721731948398883 2026.381276207762312
263570 2.6357000000000000076e-10 2330.0172555152398672 2026.1382362940569237
263580 2.6358000000000003485e-10 2329.8179113642099765 2026.3950390341647108
263590 2.6359000000000001724e-10 2330.0400598381697819 2025.9985753711491725
263600 2.6359999999999999963e-10 2330.0508078361499429 2026.0434880915959184
263610 2.6361000000000003371e-10 2330.1150409587799004 2025.6281271240084152
263620 2.636200000000000161e-10 2330.3111452838102196 2025.8666094645168414
263630 2.6362999999999999849e-10 2330.1934006484798374 2025.9646621029778544
263640 2.6364000000000003257e-10 2330.2978083279599559 2025.5846421805720183
263650 2.6365000000000001496e-10 2330.3480234741200547 2025.7017445268763822
263660 2.6365999999999999735e-10 2330.3603204321098019 2025.7371198733549136
263670 2.6367000000000003144e-10 2330.5758073652100393 2025.5921693692771441
263680 2.6368000000000001383e-10 2330.5257256119498379 2025.6204758038491036
263690 2.6368999999999999621e-10 2330.06320769362992 2025.8778929539560067
263700 2.637000000000000303e-10 2330.2630588881697804 2025.6601097748566644
263710 2.6371000000000001269e-10 2330.3247731886499423 2025.8645070249685887
263720 2.6371999999999999508e-10 2330.141658006220041 2025.6224855785133059
263730 2.6373000000000002916e-10 2330.428091116739779 2025.6112616440223064
263740 2.6374000000000001155e-10 2330.4436785196098754 2025.5092494943858128
263750 2.6375000000000004564e-10 2330.579658932610073 2025.3629320501977418
263760 2.6376000000000002802e-10 2330.4240310271002272 2025.3101869616641579
263770 2.6377000000000001041e-10 2330.5636621016801655 2025.5150493685630408
263780 2.637800000000000445e-10 2330.5415818939100063 2025.5597206937904957
263790 2.6379000000000002689e-10 2330.638947800870028 2025.3524240725848813
263800 2.6380000000000000927e-10 2330.1024145897799826 2025.4905568443191441
263810 2.6381000000000004336e-10 2330.1775140982999801 2025.8325133336659292
263820 2.6382000000000002575e-10 2330.2941491980100182 2025.7920585985652906
263830 2.6383000000000000814e-10 2330.1651166196102167 2025.8521998533558417
263840 2.6384000000000004222e-10 2330.6289229923099811 2025.1863008506991264
263850 2.6385000000000002461e-10 2330.4718938855098713 2025.2242589074178341
263860 2.63860000000000007e-10 2330.1141141987200172 2025.7607039430840814
263870 2.6387000000000004109e-10 2330.4274361019997741 2025.4974989525485398
263880 2.6388000000000002347e-10 2330.5272671956199702 2025.474604526653593
263890 2.6389000000000000586e-10 2330.3606165500900715 2025.327892655147707
263900 2.6390000000000003995e-10 2330.5352116433000447 2025.3321343023253576
263910 2.6391000000000002234e-10 2330.6339760332298283 2025.2267551928587181
263920 2.6392000000000000472e-10 2330.4495905383100762 2025.1069118508294196
263930 2.6393000000000003881e-10 2330.7279947005499707 2025.1329756713146253
263940 2.639400000000000212e-10 2330.4801416533700831 2025.1956549032088333
263950 2.6395000000000000359e-10 2330.6103832209901157 2025.2217630172442568
263960 2.6396000000000003767e-10 2330.6958416683501127 2025.0804403410820669
263970 2.6397000000000002006e-10 2330.7526954412801388 2024.8555255669009512
263980 2.6398000000000000245e-10 2330.5919700613899295 2025.1340458023569226
263990 2.6399000000000003654e-10 2330.7157766993200312 2025.0401777420779581
264000 2.6400000000000001892e-10 2330.7336681440701796 2025.0120307357876754
264010 2.6401000000000000131e-10 2330.8393651654000678 2024.9362477937515905
264020 2.640200000000000354e-10 2330.7441614944900721 2024.9053979262469056
264030 2.6403000000000001779e-10 2330.3968504458498501 2025.4537887372055138
264040 2.6404000000000000017e-10 2330.6626857317701251 2025.1731883363654561
264050 2.6405000000000003426e-10 2330.7464055874597761 2025.1480654024303476
264060 2.6406000000000001665e-10 2330.6162006145900705 2024.9551410526244126
264070 2.6406999999999999904e-10 2330.9020565451201037 2024.7729732846776187
264080 2.6408000000000003312e-10 2330.6555792532499254 2024.6016119838752729
264090 2.6409000000000001551e-10 2331.03450015756016 2024.4926302775456861
264100 2.640999999999999979e-10 2330.9735171732099843 2024.608122059749121
264110 2.6411000000000003199e-10 2330.8225079974899927 2024.7556429609051065
264120 2.6412000000000001437e-10 2330.8254626684702089 2024.8460642495397224
264130 2.6412999999999999676e-10 2330.8073865559099431 2025.0191398832164396
264140 2.6414000000000003085e-10 2330.7734917856701031 2025.0190526851977211
264150 2.6415000000000001324e-10 2330.5095136980798998 2025.1900354013580454
264160 2.6415999999999999562e-10 2330.704543775610091 2025.1768281588863374
264170 2.6417000000000002971e-10 2330.4020808480499909 2024.97694829539887
264180 2.641800000000000121e-10 2330.6135131920500498 2025.0371513026968842
264190 2.6419000000000004619e-10 2330.5996429852998517 2024.7795343770053478
264200 2.6420000000000002857e-10 2330.9568300857799841 2024.7840920898579498
264210 2.6421000000000001096e-10 2331.0100410009499683 2024.6193034133552828
264220 2.6422000000000004505e-10 2330.839933570210178 2024.6022164289599914
264230 2.6423000000000002744e-10 2331.1123315576901405 2024.4980361980756243
264240 2.6424000000000000982e-10 2330.9887438958598977 2024.5804459087969462
264250 2.6425000000000004391e-10 2330.9210808847901717 2024.736123009939547
264260 2.642600000000000263e-10 2331.142599380829779 2024.4120509091917484
264270 2.6427000000000000869e-10 2331.2164549139001792 2024.3306992828336206
264280 2.6428000000000004277e-10 2331.1189893865798695 2024.3822729668784177
264290 2.6429000000000002516e-10 2331.237599060069897 2024.2827782953272617
264300 2.6430000000000000755e-10 2331.1408024236297933 2024.1680878797419609
264310 2.6431000000000004163e-10 2331.4219994017298632 2024.1043471433126797
264320 2.6432000000000002402e-10 2331.2377919712998846 2024.3083631856893589
264330 2.6433000000000000641e-10 2330.9700973995300046 2024.3797874868873805
264340 2.643400000000000405e-10 2330.8151619926097737 2024.4275826405432781
264350 2.6435000000000002289e-10 2330.9165583885201158 2024.6418838920662893
264360 2.6436000000000000527e-10 2331.0770274319997952 2024.4825650170107565
264370 2.6437000000000003936e-10 2331.0121094789601557 2024.5320778794089165
264380 2.6438000000000002175e-10 2330.9030531977500686 2024.5672878784810109
264390 2.6439000000000000414e-10 2330.6171519018898834 2024.5280038626278838
264400 2.6440000000000003822e-10 2330.65408441658019 2024.8252794916350012
264410 2.6441000000000002061e-10 2330.6639664339099909 2025.1543242379902949
264420 2.64420000000000003e-10 2330.804945236669937 2024.782511347091031
264430 2.6443000000000003708e-10 2330.7961588370899335 2024.9517404500268185
264440 2.6444000000000001947e-10 2330.8271913179401054 2024.7477644141579276
264450 2.6445000000000000186e-10 2330.9683813248298065 2024.7254012538621737
264460 2.6446000000000003595e-10 2330.928922255319776 2024.5838248938023298
264470 2.6447000000000001833e-10 2331.0186466550298974 2024.5433054974723746
264480 2.6448000000000000072e-10 2330.997548308379919 2024.5782582451313374
264490 2.6449000000000003481e-10 2330.8596755092999047 2024.8758477503056383
264500 2.645000000000000172e-10 2330.8906695211699116 2024.7266418103761225
264510 2.6450999999999999959e-10 2330.6286709445798806 2024.7891731255408558
264520 2.6452000000000003367e-10 2330.8012707752700408 2024.7559153978404538
264530 2.6453000000000001606e-10 2331.1941481799999565 2024.6184945959503239
264540 2.6453999999999999845e-10 2331.1476765079200959 2024.6252153627917778
264550 2.6455000000000003253e-10 2330.7394369645398911 2024.9073996553438519
264560 2.6456000000000001492e-10 2330.8507904767498076 2024.9386117425947305
264570 2.6456999999999999731e-10 2330.9188322569798402 2025.0844826905033642
264580 2.645800000000000314e-10 2330.8827413928302121 2025.0282792118362067
264590 2.6459000000000001378e-10 2330.7931207847400401 2024.9612937764002254
264600 2.6459999999999999617e-10 2330.7487103011599174 2025.1942130905767954
264610 2.6461000000000003026e-10 2330.6825296537999748 2025.2043262230674827
264620 2.6462000000000001265e-10 2330.6562366029497753 2025.1993230854802732
264630 2.6462999999999999503e-10 2330.635838821499874 2025.0833401945458263
264640 2.6464000000000002912e-10 2330.2509655079102231 2025.0415545108958213
264650 2.6465000000000001151e-10 2330.5784009455801424 2025.2731990883592061
264660 2.646600000000000456e-10 2330.6287719808601651 2025.22292125556055
264670 2.6467000000000002798e-10 2330.6395078896198356 2025.3143927906244244
264680 2.6468000000000001037e-10 2330.3126088420299311 2025.4397492629818771
264690 2.6469000000000004446e-10 2330.495790538700021 2025.4799095240509814
264700 2.6470000000000002685e-10 2330.5321474089400908 2025.519831318914612
264710 2.6471000000000000923e-10 2330.487443670850098 2025.4603068187191184
264720 2.6472000000000004332e-10 2330.4656218122399878 2025.5091313414234264
264730 2.6473000000000002571e-10 2330.3188800069601712 2025.5305037851130692
264740 2.647400000000000081e-10 2330.3565862263699273 2025.6119178806577565
264750 2.6475000000000004218e-10 2330.2409551969199129 2025.7431183607759522
264760 2.6476000000000002457e-10 2330.4484645666998404 2025.5960615492103898
264770 2.6477000000000000696e-10 2330.3503588600501644 2025.4810171540839292
264780 2.6478000000000004105e-10 2330.5617258443098763 2025.4033987992750099
264790 2.6479000000000002343e-10 2330.0799159421899276 2025.3774303907016474
264800 2.6480000000000000582e-10 2330.3284625520400368 2025.4989854296666181
264810 2.6481000000000003991e-10 2330.3433921282498886 2025.5868868706841113
264820 2.648200000000000223e-10 2330.2303915581801448 2025.8171300647725275
264830 2.6483000000000000468e-10 2330.2457966450501772 2025.8221277615659801
264840 2.6484000000000003877e-10 2330.252075505080029 2025.8528061214715308
264850 2.6485000000000002116e-10 2330.1609488234198579 2025.9030280230399512
264860 2.6486000000000000355e-10 2330.2409580026601361 2025.7714188724303312
264870 2.6487000000000003763e-10 2330.2591107654898224 2025.8085093783324737
264880 2.6488000000000002002e-10 2330.0123890023101012 2025.7422497907405159
264890 2.6489000000000000241e-10 2330.2135936957101876 2025.853040284832332
264900 2.649000000000000365e-10 2330.3991027952602053 2025.7812563790189415
264910 2.6491000000000001888e-10 2330.3043739638601437 2025.7144087456404122
264920 2.6492000000000000127e-10 2330.4356406762899496 2025.5653827285168518
264930 2.6493000000000003536e-10 2330.466033551720102 2025.5506092842756516
264940 2.6494000000000001775e-10 2330.3880651854701682 2025.5594404991211377
264950 2.6495000000000000013e-10 2330.4308586221700352 2025.5736565215111114
264960 2.6496000000000003422e-10 2330.5432722429800378 2025.4956898076661673
264970 2.6497000000000001661e-10 2330.33354237741014 2025.5517431415619285
264980 2.64979999999999999e-10 2330.3261297633598588 2025.5137394940538798
264990 2.6499000000000003308e-10 2330.4905065523798839 2025.4604341935241791
265000 2.6500000000000001547e-10 2330.5481176834400685 2025.338347914111182
265010 2.6500999999999999786e-10 2330.6376546559599774 2025.4073289467319228
265020 2.6502000000000003195e-10 2330.5284363787500297 2025.5609631792492564
265030 2.6503000000000001433e-10 2330.5696477029100606 2025.4403105823189435
265040 2.6503999999999999672e-10 2330.524633064650061 2025.4125499414963087
265050 2.6505000000000003081e-10 2330.5275128156599749 2025.3109339125821862
265060 2.650600000000000132e-10 2330.4989629677402263 2025.4631144126276467
265070 2.6506999999999999558e-10 2330.2944907965998027 2025.345898705050331
265080 2.6508000000000002967e-10 2330.7317470251500708 2025.2662093338508384
265090 2.6509000000000001206e-10 2330.6587914436399842 2025.3390440408079485
265100 2.6510000000000004614e-10 2330.6344059868802105 2025.3469353281311669
265110 2.6511000000000002853e-10 2330.4552308843699393 2025.605841755611209
265120 2.6512000000000001092e-10 2330.3586141383498216 2025.7260441207808981
265130 2.6513000000000004501e-10 2330.2860793150498466 2025.8103936636387061
265140 2.6514000000000002739e-10 2330.0746402739500809 2025.6372347026208445
265150 2.6515000000000000978e-10 2330.4258805417598523 2025.3912028484844541
265160 2.6516000000000004387e-10 2330.4922793549999369 2025.4226297573857209
265170 2.6517000000000002626e-10 2330.3304278427099234 2025.5249567051994291
265180 2.6518000000000000865e-10 2330.3102953379398059 2025.1663262003417003
265190 2.6519000000000004273e-10 2330.5690384238600927 2025.4493765053684911
265200 2.6520000000000002512e-10 2330.2521301879201019 2025.3708422888951191
265210 2.6521000000000000751e-10 2330.5368509288800851 2025.4944544325010156
265220 2.6522000000000004159e-10 2330.447993946850147 2025.2395854132985278
265230 2.6523000000000002398e-10 2330.6450708284501161 2025.2887507801997344
265240 2.6524000000000000637e-10 2330.6543879865398594 2025.3444211510636705
265250 2.6525000000000004046e-10 2330.5731801613201242 2025.4372765759703725
265260 2.6526000000000002284e-10 2330.5758626052997897 2025.3656610338398423
265270 2.6527000000000000523e-10 2330.4424602281401349 2025.4611774083464297
265280 2.6528000000000003932e-10 2330.6137723189099233 2025.2831449298171265
265290 2.6529000000000002171e-10 2330.6593222359801985 2025.1759284615066008
265300 2.6530000000000000409e-10 2330.5629373586998554 2024.998134152431021
265310 2.6531000000000003818e-10 2330.818292711020149 2024.9050204183135975
265320 2.6532000000000002057e-10 2330.7496838595598092 2024.8090242432253945
265330 2.6533000000000000296e-10 2330.9035834287201396 2024.8028372945532283
265340 2.6534000000000003704e-10 2331.0732771273101207 2024.716871040464639
265350 2.6535000000000001943e-10 2330.8986107654200168 2024.6991716718748648
265360 2.6536000000000000182e-10 2330.8254986636497961 2024.5955024786771901
265370 2.6537000000000003591e-10 2331.0736563954801568 2024.2865916314306105
265380 2.6538000000000001829e-10 2331.3107445897298931 2024.3335896157384468
265390 2.6539000000000000068e-10 2331.0549495056698106 2024.4308247820754332
265400 2.6540000000000003477e-10 2331.023564096609789 2024.1213187677244605
265410 2.6541000000000001716e-10 2331.076804290869859 2024.2892229016865713
265420 2.6541999999999999954e-10 2331.2661914419500135 2024.2773689040780027
265430 2.6543000000000003363e-10 2331.3950572464900688 2024.2059961037994071
265440 2.6544000000000001602e-10 2331.2255371130499952 2024.2763120683157467
265450 2.6544999999999999841e-10 2331.2381095999198806 2024.1795203580179532
265460 2.6546000000000003249e-10 2331.3237010228299368 2024.2454401028303437
265470 2.6547000000000001488e-10 2331.2951707500601515 2024.0138883632737361
265480 2.6547999999999999727e-10 2331.450538521999988 2024.1627249079560897
265490 2.6549000000000003136e-10 2331.3028926654901625 2024.0970891728329661
265500 2.6550000000000001374e-10 2331.2304186231499443 2024.1256077831105813
265510 2.6550999999999999613e-10 2331.0288281860398456 2024.0646924475229298
265520 2.6552000000000003022e-10 2331.4054406565601312 2024.1827918277556364
265530 2.6553000000000001261e-10 2330.8909098992699001 2024.3805464242473136
265540 2.6553999999999999499e-10 2331.2192708804700487 2024.3914123378804106
265550 2.6555000000000002908e-10 2331.0638526116299545 2024.5094638466266588
265560 2.6556000000000001147e-10 2331.1820281412501572 2024.2673174758392634
265570 2.6557000000000004556e-10 2331.2240560902500874 2024.2714490226319413
265580 2.6558000000000002794e-10 2331.208091699490069 2023.9840040098492864
265590 2.6559000000000001033e-10 2331.2956118748898007 2024.1071325113848616
265600 2.6560000000000004442e-10 2331.6502343175097849 2023.7693052378624543
265610 2.6561000000000002681e-10 2331.3759779725901353 2023.7339955397224003
265620 2.6562000000000000919e-10 2331.614347114550128 2023.8371314038531636
265630 2.6563000000000004328e-10 2331.2963379619300213 2024.1597706294314776
265640 2.6564000000000002567e-10 2331.1760042905498267 2024.2560703610977271
265650 2.6565000000000000806e-10 2331.154205791160166 2024.4181225595837077
265660 2.6566000000000004214e-10 2330.9408026723899638 2024.3573452380576327
265670 2.6567000000000002453e-10 2331.4105887176901888 2024.1012003598989395
265680 2.6568000000000000692e-10 2331.2409539176301223 2023.8739330195171533
265690 2.6569000000000004101e-10 2330.9175418883801285 2024.1689783680872097
265700 2.6570000000000002339e-10 2331.0487464536599873 2024.3364027279826587
265710 2.6571000000000000578e-10 2331.253940337719996 2024.3028311814382505
265720 2.6572000000000003987e-10 2330.8819271265501811 2024.4712168743576512
265730 2.6573000000000002226e-10 2331.0376951680400452 2024.4247392097909142
265740 2.6574000000000000464e-10 2330.9284516148200055 2024.4460747704206369
